"","ID","WA_or_IG","Control_Treatment","Politics","gender","age","Education","News_conso_W1","IG_News_conso_W1","WA_News_conso_W1","informed_News_W1","informed_POL_W1","interest_News_W1","interest_POL_W1","Type_MEDIA_W1","NOTIF_W1","Trust_News_W1","News_conso_W2","IG_News_conso_W2","WA_News_conso_W2","informed_News_W2","informed_POL_W2","interest_News_W2","interest_POL_W2","Type_MEDIA_W2","NOTIF_W2","Trust_News_W2","Efficacy_W1","Efficacy_W2","SM_use_W2","Total_Knowledge_W2","Total_Knowledge_W1","Total_FALSE_BELIEF_W2","Total_FALSE_BELIEF_W1","Total_TRUE_BELIEF_W2","Total_TRUE_BELIEF_W1","Total_TRUE_AWARE_W2","Total_TRUE_AWARE_W1","PLACEBO_awareness","right_W1","right_W2","left_W1","left_W2","Ukraine_W1","Ukraine_W2","Russia_W1","Russia_W2","Palestine_W1","Palestine_W2","EU_W1","EU_W2","Isreal_W1","Isreal_W2","Center_W1","Center_W2","Merged_Url_1","Merged_Url_2","EndDate_W1","EndDate_W2","Follow_1","Notif_1","Follow_2","Notif_2","BOTH","Day_W1","Day_W2","Diff_Day","Total_TRUE_BELIEF_W2_mean","Total_FALSE_BELIEF_W2_mean","SM_MAIN_W1","SM_MAIN_W2","notifications_perfect","notifications_at_least_one","screenshots_at_least_one","Total_DISCERN_W2","Total_DISCERN_W1","Wave","false_aware"
"194",269673804451979,"IG","Control","4",1,37,2,6,4,1,4,4,4,4,3,0,4,6,4,1,4,4,4,4,3,0,4,7,7,3,2,0,20,10,36,10,2,0,0,95,96,2,1,77,74,12,19,21,13,64,50,58,52,23,25,"https://ipz.qualtrics.com/Q/File.php?F=F_3kcXP7aA5RICqBF","https://ipz.qualtrics.com/Q/File.php?F=F_2z6knMo6fn3vH9o",2024-03-05 10:53:50,2024-03-15 14:44:06,1,1,1,0,1,"05","15",10,5.14285714285714,5,0,0,0,1,1,16,0,"2",0
"195",269673804451982,"WA","Control","1",2,49,5,6,1,1,4,4,4,4,5,1,5,6,1,1,4,4,4,4,5,1,5,9,8,5,5,2,8,9,43,16,5,2,0,60,53,0,0,100,90,0,20,75,70,100,100,0,10,75,75,"https://ipz.qualtrics.com/Q/File.php?F=F_3ExNvP6ySHIMGhK","https://ipz.qualtrics.com/Q/File.php?F=F_ssWDXIu8cUM37uV",2024-03-03 21:08:05,2024-03-17 10:18:38,1,1,1,1,1,"03","17",14,6.14285714285714,2,0,0,1,1,1,35,7,"1",1
"196",269673804451982,"WA","Control","1",2,49,5,6,1,1,4,4,4,4,5,1,5,6,1,1,4,4,4,4,5,1,5,9,8,5,5,2,8,9,43,16,5,2,0,60,53,0,0,100,90,0,20,75,70,100,100,0,10,75,75,"https://ipz.qualtrics.com/Q/File.php?F=F_3ExNvP6ySHIMGhK","https://ipz.qualtrics.com/Q/File.php?F=F_ssWDXIu8cUM37uV",2024-03-03 21:08:05,2024-03-17 10:18:38,1,1,1,1,1,"03","17",14,6.14285714285714,2,0,0,1,1,1,35,7,"2",2
"197",269673804453009,"IG","Control","2",2,48,6,8,6,6,6,6,6,6,2,1,4,7,5,5,6,6,6,6,2,1,4,8,10,2,4,2,29,9,56,16,7,2,1,100,100,0,0,50,28,50,80,50,51,0,0,50,51,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_3p55WHHBCl4D2aG","https://ipz.qualtrics.com/Q/File.php?F=F_Q5mNPWuO1c2zzhf",2024-03-01 16:31:52,2024-03-15 17:37:41,0,0,0,0,0,"01","15",14,8,7.25,0,0,0,0,0,27,7,"1",1
"198",269673804453009,"IG","Control","2",2,48,6,8,6,6,6,6,6,6,2,1,4,7,5,5,6,6,6,6,2,1,4,8,10,2,4,2,29,9,56,16,7,2,1,100,100,0,0,50,28,50,80,50,51,0,0,50,51,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_3p55WHHBCl4D2aG","https://ipz.qualtrics.com/Q/File.php?F=F_Q5mNPWuO1c2zzhf",2024-03-01 16:31:52,2024-03-15 17:37:41,0,0,0,0,0,"01","15",14,8,7.25,0,0,0,0,0,27,7,"2",3
"199",269673804455063,"WA","Control","6",1,53,6,5,1,1,3,2,4,1,2,0,4,6,4,1,4,4,4,2,2,0,4,2,3,4,5,2,13,10,36,12,4,1,0,0,0,0,24,80,60,9,4,51,50,80,50,51,44,0,24,"https://ipz.qualtrics.com/Q/File.php?F=F_2DT5SBQDEtrLzcv","https://ipz.qualtrics.com/Q/File.php?F=F_33C1KNEEFo2hMki",2024-03-01 14:25:20,2024-03-15 14:15:29,1,1,1,1,1,"01","15",14,5.14285714285714,3.25,0,0,1,1,1,23,2,"1",0
"200",269673804455063,"WA","Control","6",1,53,6,5,1,1,3,2,4,1,2,0,4,6,4,1,4,4,4,2,2,0,4,2,3,4,5,2,13,10,36,12,4,1,0,0,0,0,24,80,60,9,4,51,50,80,50,51,44,0,24,"https://ipz.qualtrics.com/Q/File.php?F=F_2DT5SBQDEtrLzcv","https://ipz.qualtrics.com/Q/File.php?F=F_33C1KNEEFo2hMki",2024-03-01 14:25:20,2024-03-15 14:15:29,1,1,1,1,1,"01","15",14,5.14285714285714,3.25,0,0,1,1,1,23,2,"2",0
"201",269673804457123,"IG","Control","3",2,65,4,6,4,4,4,4,4,4,3,0,4,5,2,3,4,4,5,5,3,0,4,8,9,3,4,3,12,6,33,16,2,2,0,0,2,70,70,75,65,50,25,75,65,75,80,60,35,30,40,"https://ipz.qualtrics.com/Q/File.php?F=F_33meCWlDYXBG3R8","https://ipz.qualtrics.com/Q/File.php?F=F_QaaDh2sBnUkLYPL",2024-03-05 15:57:26,2024-03-15 15:41:50,1,0,1,0,1,"05","15",10,4.71428571428571,3,0,0,0,0,1,21,10,"1",0
"202",269673804457123,"IG","Control","3",2,65,4,6,4,4,4,4,4,4,3,0,4,5,2,3,4,4,5,5,3,0,4,8,9,3,4,3,12,6,33,16,2,2,0,0,2,70,70,75,65,50,25,75,65,75,80,60,35,30,40,"https://ipz.qualtrics.com/Q/File.php?F=F_33meCWlDYXBG3R8","https://ipz.qualtrics.com/Q/File.php?F=F_QaaDh2sBnUkLYPL",2024-03-05 15:57:26,2024-03-15 15:41:50,1,0,1,0,1,"05","15",10,4.71428571428571,3,0,0,0,0,1,21,10,"2",3
"203",269673804459175,"WA","Treatment","1",1,46,6,6,1,1,5,4,5,3,5,0,5,6,1,1,5,4,5,4,5,1,6,8,9,3,1,1,11,4,31,12,2,1,0,0,0,5,4,75,80,0,0,50,50,90,95,50,50,0,54,"https://ipz.qualtrics.com/Q/File.php?F=F_1o5Cs6Fv7FT18C9","https://ipz.qualtrics.com/Q/File.php?F=F_XBw3MlpNK4MydAB",2024-03-01 19:42:59,2024-03-15 20:12:04,1,0,0,0,1,"01","15",14,4.42857142857143,2.75,0,0,0,0,1,20,8,"1",0
"204",269673804459175,"WA","Treatment","1",1,46,6,6,1,1,5,4,5,3,5,0,5,6,1,1,5,4,5,4,5,1,6,8,9,3,1,1,11,4,31,12,2,1,0,0,0,5,4,75,80,0,0,50,50,90,95,50,50,0,54,"https://ipz.qualtrics.com/Q/File.php?F=F_1o5Cs6Fv7FT18C9","https://ipz.qualtrics.com/Q/File.php?F=F_XBw3MlpNK4MydAB",2024-03-01 19:42:59,2024-03-15 20:12:04,1,0,0,0,1,"01","15",14,4.42857142857143,2.75,0,0,0,0,1,20,8,"2",0
"205",269673804464320,"IG","Treatment","2",1,53,2,5,1,1,4,3,2,2,5,0,3,7,3,1,4,4,3,2,1,1,3,5,6,2,0,0,19,9,39,8,4,0,0,81,76,0,0,71,55,71,55,50,50,82,71,51,50,50,17,"https://ipz.qualtrics.com/Q/File.php?F=F_1HiOBkmHOOsYY4i","https://ipz.qualtrics.com/Q/File.php?F=F_3hEMpTxu3XnxE0q",2024-03-01 14:31:59,2024-03-15 21:21:44,1,1,1,1,1,"01","15",14,5.57142857142857,4.75,0,1,1,1,1,20,-1,"1",0
"206",269673804464320,"IG","Treatment","2",1,53,2,5,1,1,4,3,2,2,5,0,3,7,3,1,4,4,3,2,1,1,3,5,6,2,0,0,19,9,39,8,4,0,0,81,76,0,0,71,55,71,55,50,50,82,71,51,50,50,17,"https://ipz.qualtrics.com/Q/File.php?F=F_1HiOBkmHOOsYY4i","https://ipz.qualtrics.com/Q/File.php?F=F_3hEMpTxu3XnxE0q",2024-03-01 14:31:59,2024-03-15 21:21:44,1,1,1,1,1,"01","15",14,5.57142857142857,4.75,0,1,1,1,1,20,-1,"2",1
"207",269673804465353,"WA","Treatment","1",1,43,7,6,4,2,3,3,4,4,1,0,4,6,3,3,4,4,5,4,2,1,4,8,8,2,3,2,16,9,41,13,4,1,0,0,0,2,0,51,50,2,0,5,6,54,52,57,51,0,1,"https://ipz.qualtrics.com/Q/File.php?F=F_2uHw4OOp8B0CGwQ","https://ipz.qualtrics.com/Q/File.php?F=F_12x9hpXN9IA3zit",2024-03-03 08:51:37,2024-03-15 20:38:24,1,1,0,0,0,"03","15",12,5.85714285714286,4,1,0,0,1,1,25,4,"1",2
"208",269673804465353,"WA","Treatment","1",1,43,7,6,4,2,3,3,4,4,1,0,4,6,3,3,4,4,5,4,2,1,4,8,8,2,3,2,16,9,41,13,4,1,0,0,0,2,0,51,50,2,0,5,6,54,52,57,51,0,1,"https://ipz.qualtrics.com/Q/File.php?F=F_2uHw4OOp8B0CGwQ","https://ipz.qualtrics.com/Q/File.php?F=F_12x9hpXN9IA3zit",2024-03-03 08:51:37,2024-03-15 20:38:24,1,1,0,0,0,"03","15",12,5.85714285714286,4,1,0,0,1,1,25,4,"2",0
"209",269673804468444,"IG","Control","5",2,42,4,5,1,2,4,4,4,4,1,1,4,6,1,3,4,4,4,4,1,1,4,6,6,3,1,1,16,9,33,10,4,1,0,24,0,0,0,0,22,0,25,0,25,100,100,0,25,76,0,"https://ipz.qualtrics.com/Q/File.php?F=F_12RuV73OOCDUgnH","https://ipz.qualtrics.com/Q/File.php?F=F_1QElXA60wwtOm6L",2024-03-03 17:54:06,2024-03-17 12:32:13,1,1,1,1,1,"03","17",14,4.71428571428571,4,1,1,1,1,1,17,1,"1",0
"210",269673804468444,"IG","Control","5",2,42,4,5,1,2,4,4,4,4,1,1,4,6,1,3,4,4,4,4,1,1,4,6,6,3,1,1,16,9,33,10,4,1,0,24,0,0,0,0,22,0,25,0,25,100,100,0,25,76,0,"https://ipz.qualtrics.com/Q/File.php?F=F_12RuV73OOCDUgnH","https://ipz.qualtrics.com/Q/File.php?F=F_1QElXA60wwtOm6L",2024-03-03 17:54:06,2024-03-17 12:32:13,1,1,1,1,1,"03","17",14,4.71428571428571,4,1,1,1,1,1,17,1,"2",0
"211",269673804471529,"WA","Treatment","3",2,63,1,5,1,1,4,3,3,2,2,0,4,5,2,3,4,4,5,3,2,1,4,6,7,5,1,2,21,10,31,12,4,0,0,5,0,90,90,50,70,10,20,60,45,40,80,70,50,5,15,"https://ipz.qualtrics.com/Q/File.php?F=F_eKiwNw0wLrYBrWh","https://ipz.qualtrics.com/Q/File.php?F=F_qPAdAb4dkGnyAKJ",2024-03-01 17:11:36,2024-03-15 14:54:24,1,1,1,1,1,"01","15",14,4.42857142857143,5.25,0,0,1,1,1,10,2,"1",0
"212",269673804471529,"WA","Treatment","3",2,63,1,5,1,1,4,3,3,2,2,0,4,5,2,3,4,4,5,3,2,1,4,6,7,5,1,2,21,10,31,12,4,0,0,5,0,90,90,50,70,10,20,60,45,40,80,70,50,5,15,"https://ipz.qualtrics.com/Q/File.php?F=F_eKiwNw0wLrYBrWh","https://ipz.qualtrics.com/Q/File.php?F=F_qPAdAb4dkGnyAKJ",2024-03-01 17:11:36,2024-03-15 14:54:24,1,1,1,1,1,"01","15",14,4.42857142857143,5.25,0,0,1,1,1,10,2,"2",1
"213",269673804473587,"WA","Control","1",1,40,5,6,1,1,4,2,4,2,3,1,4,6,2,1,4,2,4,2,3,1,4,7,7,3,2,2,21,11,41,13,2,1,0,0,0,12,0,91,100,0,0,50,50,93,100,50,50,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_2tA7NOIfEu2ASZj","https://ipz.qualtrics.com/Q/File.php?F=F_UYlxL8VVQlm7LrP",2024-03-02 10:42:28,2024-03-15 21:58:50,1,1,1,1,1,"02","15",13,5.85714285714286,5.25,0,0,1,1,1,20,2,"1",0
"214",269673804473587,"WA","Control","1",1,40,5,6,1,1,4,2,4,2,3,1,4,6,2,1,4,2,4,2,3,1,4,7,7,3,2,2,21,11,41,13,2,1,0,0,0,12,0,91,100,0,0,50,50,93,100,50,50,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_2tA7NOIfEu2ASZj","https://ipz.qualtrics.com/Q/File.php?F=F_UYlxL8VVQlm7LrP",2024-03-02 10:42:28,2024-03-15 21:58:50,1,1,1,1,1,"02","15",13,5.85714285714286,5.25,0,0,1,1,1,20,2,"2",0
"215",269673804473591,"WA","Control","6",2,52,2,6,3,2,4,2,4,2,1,1,4,5,2,2,4,3,4,2,2,1,4,5,6,1,5,2,19,9,41,10,6,0,1,60,50,60,50,75,80,60,60,70,80,80,91,70,80,60,50,"https://ipz.qualtrics.com/Q/File.php?F=F_1zvtzQdOqhi2fQZ","https://ipz.qualtrics.com/Q/File.php?F=F_2VOPv2Utk2Nn1XE",2024-03-01 16:09:13,2024-03-20 10:22:46,1,1,1,1,1,"01","20",19,5.85714285714286,4.75,1,0,1,1,1,22,1,"1",0
"216",269673804473591,"WA","Control","6",2,52,2,6,3,2,4,2,4,2,1,1,4,5,2,2,4,3,4,2,2,1,4,5,6,1,5,2,19,9,41,10,6,0,1,60,50,60,50,75,80,60,60,70,80,80,91,70,80,60,50,"https://ipz.qualtrics.com/Q/File.php?F=F_1zvtzQdOqhi2fQZ","https://ipz.qualtrics.com/Q/File.php?F=F_2VOPv2Utk2Nn1XE",2024-03-01 16:09:13,2024-03-20 10:22:46,1,1,1,1,1,"01","20",19,5.85714285714286,4.75,1,0,1,1,1,22,1,"2",3
"217",269673804474617,"WA","Treatment","11",1,64,2,5,1,1,4,3,3,1,3,1,3,5,3,3,4,4,3,2,2,1,4,7,7,4,3,2,14,7,37,11,4,2,0,1,0,1,0,79,65,35,30,27,37,72,66,80,61,31,48,"https://ipz.qualtrics.com/Q/File.php?F=F_3EQK360lkD10TGJ","https://ipz.qualtrics.com/Q/File.php?F=F_3rHtqs3CHYCKpv8",2024-03-01 17:21:26,2024-03-15 15:29:22,0,0,1,1,0,"01","15",14,5.28571428571429,3.5,0,0,0,1,1,23,4,"1",0
"218",269673804474617,"WA","Treatment","11",1,64,2,5,1,1,4,3,3,1,3,1,3,5,3,3,4,4,3,2,2,1,4,7,7,4,3,2,14,7,37,11,4,2,0,1,0,1,0,79,65,35,30,27,37,72,66,80,61,31,48,"https://ipz.qualtrics.com/Q/File.php?F=F_3EQK360lkD10TGJ","https://ipz.qualtrics.com/Q/File.php?F=F_3rHtqs3CHYCKpv8",2024-03-01 17:21:26,2024-03-15 15:29:22,0,0,1,1,0,"01","15",14,5.28571428571429,3.5,0,0,0,1,1,23,4,"2",3
"219",269673804475395,"WA","Control","1",2,65,5,8,2,2,5,5,5,5,3,1,4,8,2,2,5,5,5,5,3,0,4,8,9,3,6,3,7,5,40,12,4,2,0,3,0,3,1,65,65,5,3,22,3,90,90,90,90,55,76,"https://ipz.qualtrics.com/Q/File.php?F=F_1lyO7vDG9pb6VlO","https://ipz.qualtrics.com/Q/File.php?F=F_1F2nwW5Zqkx2ebM",2024-03-01 15:29:34,2024-03-15 18:17:02,1,1,1,1,1,"01","15",14,5.71428571428571,1.75,0,0,1,1,1,33,7,"1",1
"220",269673804475395,"WA","Control","1",2,65,5,8,2,2,5,5,5,5,3,1,4,8,2,2,5,5,5,5,3,0,4,8,9,3,6,3,7,5,40,12,4,2,0,3,0,3,1,65,65,5,3,22,3,90,90,90,90,55,76,"https://ipz.qualtrics.com/Q/File.php?F=F_1lyO7vDG9pb6VlO","https://ipz.qualtrics.com/Q/File.php?F=F_1F2nwW5Zqkx2ebM",2024-03-01 15:29:34,2024-03-15 18:17:02,1,1,1,1,1,"01","15",14,5.71428571428571,1.75,0,0,1,1,1,33,7,"2",1
"221",269673804476421,"WA","Treatment","10",2,47,4,6,4,1,4,4,5,4,2,1,5,6,3,3,4,4,5,4,2,1,5,7,8,3,6,3,9,8,50,14,6,1,0,0,0,20,0,76,75,0,0,50,50,90,100,50,50,50,55,"https://ipz.qualtrics.com/Q/File.php?F=F_2wjbqTEzHulHnT9","https://ipz.qualtrics.com/Q/File.php?F=F_1jjPb6HKgyknaCn",2024-03-01 16:38:58,2024-03-18 13:48:28,1,1,1,1,1,"01","18",17,7.14285714285714,2.25,0,0,1,1,1,41,6,"1",0
"222",269673804476421,"WA","Treatment","10",2,47,4,6,4,1,4,4,5,4,2,1,5,6,3,3,4,4,5,4,2,1,5,7,8,3,6,3,9,8,50,14,6,1,0,0,0,20,0,76,75,0,0,50,50,90,100,50,50,50,55,"https://ipz.qualtrics.com/Q/File.php?F=F_2wjbqTEzHulHnT9","https://ipz.qualtrics.com/Q/File.php?F=F_1jjPb6HKgyknaCn",2024-03-01 16:38:58,2024-03-18 13:48:28,1,1,1,1,1,"01","18",17,7.14285714285714,2.25,0,0,1,1,1,41,6,"2",0
"223",269673804480539,"IG","Treatment","3",1,65,2,6,4,1,4,4,4,3,1,1,4,6,4,2,4,3,5,4,1,1,4,8,6,3,3,1,21,10,35,13,2,1,0,3,0,90,90,99,91,23,49,99,100,100,100,99,90,3,6,"https://ipz.qualtrics.com/Q/File.php?F=F_Di3gVp5sXLv2Skh","https://ipz.qualtrics.com/Q/File.php?F=F_2z7RnQ4dOpDjKE7",2024-03-01 23:37:27,2024-03-18 13:21:30,0,0,1,1,1,"01","18",17,5,5.25,1,1,0,1,1,14,3,"1",0
"224",269673804480539,"IG","Treatment","3",1,65,2,6,4,1,4,4,4,3,1,1,4,6,4,2,4,3,5,4,1,1,4,8,6,3,3,1,21,10,35,13,2,1,0,3,0,90,90,99,91,23,49,99,100,100,100,99,90,3,6,"https://ipz.qualtrics.com/Q/File.php?F=F_Di3gVp5sXLv2Skh","https://ipz.qualtrics.com/Q/File.php?F=F_2z7RnQ4dOpDjKE7",2024-03-01 23:37:27,2024-03-18 13:21:30,0,0,1,1,1,"01","18",17,5,5.25,1,1,0,1,1,14,3,"2",2
"225",269673804482594,"IG","Control","1",2,46,6,7,2,2,3,3,3,3,2,1,3,7,5,1,4,3,4,4,3,1,3,6,8,1,1,1,22,7,45,11,4,1,0,51,51,0,0,0,2,0,2,0,2,0,10,0,2,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1QEiOliJ5OmCSVv","https://ipz.qualtrics.com/Q/File.php?F=F_2vdN5tcGdofJgMM",2024-03-04 09:15:58,2024-03-15 15:26:54,1,1,1,0,1,"04","15",11,6.42857142857143,5.5,0,0,0,1,1,23,4,"1",0
"226",269673804482594,"IG","Control","1",2,46,6,7,2,2,3,3,3,3,2,1,3,7,5,1,4,3,4,4,3,1,3,6,8,1,1,1,22,7,45,11,4,1,0,51,51,0,0,0,2,0,2,0,2,0,10,0,2,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1QEiOliJ5OmCSVv","https://ipz.qualtrics.com/Q/File.php?F=F_2vdN5tcGdofJgMM",2024-03-04 09:15:58,2024-03-15 15:26:54,1,1,1,0,1,"04","15",11,6.42857142857143,5.5,0,0,0,1,1,23,4,"2",1
"227",269673804484652,"WA","Treatment","2",1,50,2,5,3,3,4,3,4,4,1,1,4,5,4,4,2,2,3,3,2,0,3,6,6,2,2,0,17,7,28,6,0,0,0,55,88,29,49,29,33,28,8,31,34,50,40,34,34,32,40,"https://ipz.qualtrics.com/Q/File.php?F=F_1jE5tPdx9GMAJNI",NA,2024-03-01 13:35:21,2024-03-15 13:59:43,0,0,0,0,0,"01","15",14,4,4.25,1,0,0,0,0,11,-1,"1",0
"228",269673804484652,"WA","Treatment","2",1,50,2,5,3,3,4,3,4,4,1,1,4,5,4,4,2,2,3,3,2,0,3,6,6,2,2,0,17,7,28,6,0,0,0,55,88,29,49,29,33,28,8,31,34,50,40,34,34,32,40,"https://ipz.qualtrics.com/Q/File.php?F=F_1jE5tPdx9GMAJNI",NA,2024-03-01 13:35:21,2024-03-15 13:59:43,0,0,0,0,0,"01","15",14,4,4.25,1,0,0,0,0,11,-1,"2",0
"229",269673804485681,"IG","Control","2",1,28,3,3,2,1,3,3,4,3,2,1,2,5,2,1,4,3,4,3,1,1,2,6,7,2,1,0,12,8,35,9,3,1,0,87,92,9,3,35,52,21,22,35,50,64,57,39,50,22,21,"https://ipz.qualtrics.com/Q/File.php?F=F_1ewSvFCZLmsAxie","https://ipz.qualtrics.com/Q/File.php?F=F_125UcpsTu9IBZR6",2024-03-01 13:46:37,2024-03-19 15:54:28,1,1,1,1,1,"01","19",18,5,3,0,1,1,1,1,23,1,"1",0
"230",269673804485681,"IG","Control","2",1,28,3,3,2,1,3,3,4,3,2,1,2,5,2,1,4,3,4,3,1,1,2,6,7,2,1,0,12,8,35,9,3,1,0,87,92,9,3,35,52,21,22,35,50,64,57,39,50,22,21,"https://ipz.qualtrics.com/Q/File.php?F=F_1ewSvFCZLmsAxie","https://ipz.qualtrics.com/Q/File.php?F=F_125UcpsTu9IBZR6",2024-03-01 13:46:37,2024-03-19 15:54:28,1,1,1,1,1,"01","19",18,5,3,0,1,1,1,1,23,1,"2",2
"231",269673804486714,"WA","Control","3",2,48,5,5,1,1,4,4,4,4,2,1,3,5,2,1,4,4,4,4,2,1,3,8,8,2,3,2,15,9,34,11,2,1,0,0,0,39,48,96,100,0,0,50,50,86,82,50,50,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1OQ31txMFGIvVFx","https://ipz.qualtrics.com/Q/File.php?F=F_32PZDpqPHLLmvkP",2024-03-02 09:30:48,2024-03-16 12:25:05,1,1,1,1,1,"02","16",14,4.85714285714286,3.75,0,0,1,1,1,19,2,"1",1
"232",269673804486714,"WA","Control","3",2,48,5,5,1,1,4,4,4,4,2,1,3,5,2,1,4,4,4,4,2,1,3,8,8,2,3,2,15,9,34,11,2,1,0,0,0,39,48,96,100,0,0,50,50,86,82,50,50,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1OQ31txMFGIvVFx","https://ipz.qualtrics.com/Q/File.php?F=F_32PZDpqPHLLmvkP",2024-03-02 09:30:48,2024-03-16 12:25:05,1,1,1,1,1,"02","16",14,4.85714285714286,3.75,0,0,1,1,1,19,2,"2",4
"233",269673804490830,"WA","Treatment","1",2,46,5,5,3,3,3,5,4,5,2,0,4,2,2,2,4,4,4,4,3,1,4,6,7,5,5,1,7,9,38,16,4,1,0,0,0,0,0,20,50,10,0,0,0,70,50,0,0,100,100,"https://ipz.qualtrics.com/Q/File.php?F=F_3p4MMHQG7Widlth","https://ipz.qualtrics.com/Q/File.php?F=F_2zTmu5vA4uB55nW",2024-03-01 16:43:16,2024-03-15 15:36:39,1,1,1,1,1,"01","15",14,5.42857142857143,1.75,0,0,1,1,1,31,7,"1",1
"234",269673804490830,"WA","Treatment","1",2,46,5,5,3,3,3,5,4,5,2,0,4,2,2,2,4,4,4,4,3,1,4,6,7,5,5,1,7,9,38,16,4,1,0,0,0,0,0,20,50,10,0,0,0,70,50,0,0,100,100,"https://ipz.qualtrics.com/Q/File.php?F=F_3p4MMHQG7Widlth","https://ipz.qualtrics.com/Q/File.php?F=F_2zTmu5vA4uB55nW",2024-03-01 16:43:16,2024-03-15 15:36:39,1,1,1,1,1,"01","15",14,5.42857142857143,1.75,0,0,1,1,1,31,7,"2",1
"235",269673804492887,"WA","Treatment","5",2,61,6,6,1,1,5,4,5,5,2,1,5,6,3,1,5,5,5,5,2,1,5,8,7,3,6,3,4,2,47,14,6,1,0,0,0,24,0,99,100,0,0,75,76,82,100,75,76,75,51,"https://ipz.qualtrics.com/Q/File.php?F=F_1H1vB8J6y4EQokv","https://ipz.qualtrics.com/Q/File.php?F=F_31zbfqM0vfIun96",2024-03-01 15:40:51,2024-03-15 15:37:10,1,1,1,1,1,"01","15",14,6.71428571428571,1,0,0,1,1,1,43,12,"1",0
"236",269673804492887,"WA","Treatment","5",2,61,6,6,1,1,5,4,5,5,2,1,5,6,3,1,5,5,5,5,2,1,5,8,7,3,6,3,4,2,47,14,6,1,0,0,0,24,0,99,100,0,0,75,76,82,100,75,76,75,51,"https://ipz.qualtrics.com/Q/File.php?F=F_1H1vB8J6y4EQokv","https://ipz.qualtrics.com/Q/File.php?F=F_31zbfqM0vfIun96",2024-03-01 15:40:51,2024-03-15 15:37:10,1,1,1,1,1,"01","15",14,6.71428571428571,1,0,0,1,1,1,43,12,"2",0
"237",269673804493915,"IG","Control","2",1,55,2,6,2,1,4,1,3,1,2,1,4,5,2,2,3,1,4,1,2,0,4,4,6,3,3,0,5,3,29,13,3,1,0,52,76,6,50,25,84,7,40,24,56,44,56,22,55,5,35,"https://ipz.qualtrics.com/Q/File.php?F=F_2duskI7OS6uOxIk","https://ipz.qualtrics.com/Q/File.php?F=F_1eDkzIxQ5gogO7q",2024-03-01 16:01:34,2024-03-15 14:36:02,1,0,0,0,0,"01","15",14,4.14285714285714,1.25,0,0,0,0,1,24,10,"1",0
"238",269673804493915,"IG","Control","2",1,55,2,6,2,1,4,1,3,1,2,1,4,5,2,2,3,1,4,1,2,0,4,4,6,3,3,0,5,3,29,13,3,1,0,52,76,6,50,25,84,7,40,24,56,44,56,22,55,5,35,"https://ipz.qualtrics.com/Q/File.php?F=F_2duskI7OS6uOxIk","https://ipz.qualtrics.com/Q/File.php?F=F_1eDkzIxQ5gogO7q",2024-03-01 16:01:34,2024-03-15 14:36:02,1,0,0,0,0,"01","15",14,4.14285714285714,1.25,0,0,0,0,1,24,10,"2",0
"239",269673804493918,"IG","Control","2",1,44,2,6,3,2,4,4,4,3,2,0,4,6,2,2,4,4,4,3,2,0,4,7,7,4,2,2,12,6,37,13,3,1,0,79,98,1,1,81,55,3,5,100,21,5,19,26,81,1,0,"https://ipz.qualtrics.com/Q/File.php?F=F_3jeeZA67o4ksek1","https://ipz.qualtrics.com/Q/File.php?F=F_1nVC0Nz6Xo2MJJR",2024-03-01 15:41:16,2024-03-16 16:29:16,1,0,1,0,1,"01","16",15,5.28571428571429,3,0,0,0,0,1,25,7,"1",0
"240",269673804493918,"IG","Control","2",1,44,2,6,3,2,4,4,4,3,2,0,4,6,2,2,4,4,4,3,2,0,4,7,7,4,2,2,12,6,37,13,3,1,0,79,98,1,1,81,55,3,5,100,21,5,19,26,81,1,0,"https://ipz.qualtrics.com/Q/File.php?F=F_3jeeZA67o4ksek1","https://ipz.qualtrics.com/Q/File.php?F=F_1nVC0Nz6Xo2MJJR",2024-03-01 15:41:16,2024-03-16 16:29:16,1,0,1,0,1,"01","16",15,5.28571428571429,3,0,0,0,0,1,25,7,"2",0
"241",269673804494944,"IG","Treatment","5",1,66,4,6,1,1,6,6,6,6,2,0,3,5,3,1,5,5,5,5,2,1,4,9,8,4,4,3,14,10,41,9,3,1,0,0,0,0,0,80,50,0,0,50,0,90,80,50,25,0,50,"https://ipz.qualtrics.com/Q/File.php?F=F_9Xenna3Lk7ZlgyZ","https://ipz.qualtrics.com/Q/File.php?F=F_3oTT5wXtSE9k8yp",2024-03-02 17:44:43,2024-03-15 18:29:57,1,1,1,0,1,"02","15",13,5.85714285714286,3.5,0,0,0,1,1,27,-1,"1",1
